source_topic_id, target_topic_id, prereq_relation,annotator_id
"128","43","-1","56"
"128","44","-1","56"
"128","45","-1","56"
"128","46","-1","56"
"128","47","-1","56"
"128","48","0","15"
"128","49","-1","56"
"128","50","-1","15"
"128","51","-1","58"
"128","52","1","15"
"128","53","1","15"
"128","54","-1","57"
"128","55","-1","15"
"128","56","-1","56"
"128","57","-1","20"
"128","58","1","15"
"128","59","-1","56"
"128","60","-1","15"
"128","61","-1","15"
"128","62","-1","3"
"128","63","1","15"
"128","64","1","15"
"128","65","-1","56"
"128","66","-1","20"
"128","67","-1","56"
"128","68","-1","28"
"128","69","-1","56"
"128","70","1","15"
"128","71","-1","3"
"128","72","-1","15"
"128","73","-1","56"
"128","74","-1","20"
"128","75","1","58"
"128","76","0","58"
"128","77","1","56"
"128","78","1","58"
"128","79","-1","28"
"128","80","-1","3"
"128","81","-1","61"
"128","82","-1","57"
"128","83","1","58"
"128","84","-1","56"
"128","85","-1","21"
"128","86","-1","61"
"128","87","-1","21"
"128","88","-1","3"
"128","89","-1","3"
"128","90","-1","15"
"128","91","-1","3"
"128","92","-1","57"
"128","93","-1","20"
"128","94","1","15"
"128","95","-1","15"
"128","96","-1","15"
"128","97","-1","56"
"128","98","-1","3"
"128","99","-1","15"
"128","100","-1","28"
"128","101","-1","21"
"128","102","-1","15"
"128","103","-1","15"
"128","104","-1","21"
"128","105","-1","28"
"128","106","1","56"
"128","107","-1","3"
"128","108","1","15"
"128","109","-1","28"
"128","110","-1","56"
"128","111","1","15"
"128","112","1","15"
"128","113","-1","57"
"128","114","1","15"
"128","115","-1","57"
"128","116","1","15"
"128","117","-1","3"
"128","118","-1","15"
"128","119","1","15"
"128","120","-1","56"
"128","121","-1","3"
"128","122","-1","15"
"128","123","-1","56"
"128","124","-1","28"
"128","125","-1","56"
"128","126","-1","57"
"128","127","-1","58"
"128","129","-1","3"
"128","130","1","56"
"128","131","-1","20"
"128","132","-1","28"
"128","133","1","15"
"128","134","-1","56"
"128","135","-1","57"
"128","136","-1","15"
"128","137","-1","56"
"128","138","-1","61"
"128","139","-1","56"
"128","140","-1","57"
"128","141","-1","56"
"128","142","1","15"
"128","143","1","15"
"128","144","-1","15"
"128","145","-1","61"
"128","146","-1","15"
"128","147","-1","15"
"128","148","-1","15"
"128","149","1","15"
"128","150","-1","3"
"128","151","-1","20"
"128","152","-1","56"
"128","153","-1","3"
"128","154","-1","56"
"128","155","-1","15"
"128","156","-1","61"
"128","157","-1","21"
"128","158","-1","57"
"128","159","-1","58"
"128","160","-1","20"
"128","161","-1","56"
"128","162","-1","56"
"128","163","-1","58"
"128","164","-1","56"
"128","165","-1","57"
"128","166","-1","58"
"128","167","-1","56"
"128","168","1","15"
"128","169","-1","15"
"128","170","1","15"
"128","171","-1","56"
"128","172","-1","15"
"128","173","-1","56"
"128","174","-1","15"
"128","175","-1","3"
"128","176","-1","56"
"128","177","-1","61"
"128","178","-1","56"
"128","179","-1","58"
"128","180","-1","58"
"128","181","1","15"
"128","182","1","15"
"128","183","1","15"
"128","184","-1","3"
"128","185","-1","56"
"128","186","-1","56"
"128","187","-1","20"
"128","188","-1","58"
"128","189","1","15"
"128","190","-1","15"
"128","191","-1","56"
"128","192","-1","57"
"128","193","-1","58"
"128","194","-1","56"
"128","195","1","15"
"128","196","-1","28"
"128","197","1","15"
"128","198","-1","3"
"128","199","-1","56"
"128","200","-1","58"
"128","201","1","15"
"128","202","-1","21"
"128","203","-1","21"
"128","204","-1","21"
"128","205","-1","21"
"128","207","-1","61"
"128","209","-1","21"
"129","2","-1","21"
"129","3","-1","15"
"129","4","-1","3"
"129","5","-1","3"
"129","6","-1","3"
"129","7","-1","15"
"129","8","-1","15"
"129","9","-1","15"
"129","10","-1","3"
"129","11","-1","15"
"129","12","-1","21"
"129","13","-1","3"
"129","14","-1","56"
"129","15","-1","15"
"129","16","-1","56"
"129","17","-1","15"
"129","18","-1","57"
"129","19","-1","15"
"129","20","-1","61"
"129","21","-1","3"
"129","22","-1","58"
"129","23","-1","56"
"129","24","-1","15"
"129","25","-1","21"
"129","26","-1","20"
"129","27","-1","61"
"129","28","-1","15"
"129","29","-1","15"
"129","30","-1","56"
"129","31","-1","15"
"129","32","-1","21"
"129","33","-1","21"
"129","34","-1","15"
"129","35","-1","3"
"129","36","-1","56"
"129","37","-1","20"
"129","38","-1","21"
"129","39","-1","61"
"129","40","-1","56"
"129","41","-1","15"
"129","42","-1","58"
"129","43","-1","56"
"129","44","-1","56"
"129","45","-1","56"
"129","46","-1","56"
"129","47","-1","56"
"129","48","-1","15"
"129","49","-1","56"
"129","50","-1","15"
"129","51","-1","58"
"129","52","-1","56"
"129","53","-1","15"
"129","54","-1","57"
"129","55","-1","15"
"129","56","-1","56"
"129","57","-1","20"
"129","58","-1","15"
"129","59","-1","56"
"129","60","-1","15"
"129","61","-1","15"
"129","62","-1","3"
"129","63","-1","15"
"129","64","-1","15"
"129","65","-1","56"
"129","66","-1","20"
"129","67","-1","56"
"129","68","-1","28"
"129","69","-1","56"
"129","70","-1","15"
"129","71","-1","3"
"129","72","-1","15"
"129","73","-1","56"
"129","74","-1","20"
"129","75","-1","58"
"129","76","-1","58"
"129","77","-1","56"
"129","78","-1","58"
"129","79","-1","28"
"129","80","-1","3"
"129","81","-1","61"
"129","82","-1","57"
"129","83","-1","57"
"129","84","-1","56"
"129","85","-1","21"
"129","86","-1","61"
"129","87","-1","21"
"129","88","-1","3"
"129","89","-1","3"
"129","90","-1","15"
"129","91","-1","3"
"129","92","-1","57"
"129","93","-1","20"
"129","94","-1","15"
"129","95","-1","15"
"129","96","-1","15"
"129","97","-1","56"
"129","98","-1","3"
"129","99","-1","15"
"129","100","-1","28"
"129","101","-1","21"
"129","102","-1","15"
"129","103","-1","15"
"129","104","-1","21"
"129","105","-1","28"
"129","106","-1","56"
"129","107","-1","3"
"129","108","-1","15"
"129","109","-1","28"
"129","110","-1","56"
"129","111","-1","15"
"129","112","-1","15"
"129","113","-1","57"
"129","114","-1","15"
"129","115","-1","57"
"129","116","-1","21"
"129","117","-1","3"
"129","118","-1","15"
"129","119","-1","15"
"129","120","-1","56"
"129","121","-1","3"
"129","122","-1","15"
"129","123","-1","56"
"129","124","-1","28"
"129","125","-1","56"
"129","126","-1","57"
"129","127","-1","58"
"129","128","-1","15"
"129","130","-1","56"
"129","131","-1","20"
"129","132","-1","28"
"129","133","-1","15"
"129","134","-1","56"
"129","135","-1","57"
"129","136","-1","15"
"129","137","-1","56"
"129","138","-1","61"
"129","139","-1","56"
"129","140","-1","57"
"129","141","-1","56"
"129","142","-1","15"
"129","143","-1","57"
"129","144","-1","15"
"129","145","-1","61"
"129","146","-1","15"
"129","147","-1","15"
"129","148","-1","15"
"129","149","-1","15"
"129","150","-1","3"
"129","151","-1","20"
"129","152","-1","56"
"129","153","-1","3"
"129","154","-1","56"
"129","155","-1","15"
"129","156","-1","61"
"129","157","-1","21"
"129","158","-1","57"
"129","159","-1","58"
"129","160","-1","20"
"129","161","-1","56"
"129","162","-1","56"
"129","163","-1","58"
"129","164","-1","56"
"129","165","-1","57"
"129","166","-1","58"
"129","167","-1","56"
"129","168","-1","15"
"129","169","-1","15"
"129","170","-1","15"
"129","171","-1","56"
"129","172","-1","15"
"129","173","-1","56"
"129","174","-1","15"
"129","175","-1","3"
"129","176","-1","56"
"129","177","-1","61"
"129","178","-1","56"
"129","179","-1","58"
"129","180","-1","58"
"129","181","-1","15"
"129","182","-1","15"
"129","183","-1","15"
"129","184","-1","3"
"129","185","-1","56"
"129","186","-1","56"
"129","187","-1","20"
"129","188","-1","58"
"129","189","-1","15"
"129","190","-1","15"
"129","191","-1","56"
"129","192","-1","57"
"129","193","-1","58"
"129","194","-1","56"
"129","195","-1","15"
"129","196","-1","28"
"129","197","-1","15"
"129","198","-1","3"
"129","199","-1","56"
"129","200","-1","58"
"129","201","-1","15"
"129","202","-1","21"
"129","203","-1","21"
"129","204","-1","21"
"129","205","-1","21"
"129","207","-1","61"
"129","209","-1","21"
"130","2","-1","21"
"130","3","-1","15"
"130","4","-1","3"
"130","5","-1","3"
"130","6","-1","3"
"130","7","-1","15"
"130","8","-1","15"
"130","9","-1","15"
"130","10","-1","3"
"130","11","-1","15"
"130","12","-1","21"
"130","13","-1","3"
"130","14","-1","56"
"130","15","-1","15"
"130","16","-1","56"
"130","17","-1","15"
"130","18","-1","57"
"130","19","-1","15"
"130","20","-1","61"
"130","21","-1","3"
"130","22","-1","58"
"130","23","-1","56"
"130","24","-1","15"
"130","25","1","21"
"130","26","-1","20"
"130","27","-1","61"
"130","28","-1","15"
"130","29","-1","15"
"130","30","-1","56"
"130","31","-1","15"
"130","32","-1","21"
"130","33","-1","21"
"130","34","-1","15"
"130","35","-1","3"
"130","36","-1","56"
"130","37","-1","20"
"130","38","-1","21"
"130","39","-1","61"
"130","40","-1","56"
"130","41","-1","15"
"130","42","-1","58"
"130","43","-1","56"
"130","44","-1","56"
"130","45","-1","56"
"130","46","-1","56"
"130","47","-1","56"
"130","48","-1","15"
"130","49","-1","56"
"130","50","-1","15"
"130","51","-1","58"
"130","52","-1","56"
"130","53","-1","15"
"130","54","-1","57"
"130","55","-1","15"
"130","56","1","56"
"130","57","-1","20"
"130","58","-1","15"
"130","59","-1","56"
"130","60","-1","15"
"130","61","-1","15"
"130","62","-1","3"
"130","63","-1","15"
"130","64","-1","15"
"130","65","-1","56"
"130","66","-1","20"
"130","67","-1","56"
"130","68","-1","28"
"130","69","-1","56"
"130","70","0","15"
"130","71","-1","3"
"130","72","-1","15"
"130","73","-1","56"
"130","74","-1","20"
"130","75","-1","58"
"130","76","-1","58"
"130","77","-1","56"
"130","78","-1","58"
"130","79","-1","28"
"130","80","-1","3"
"130","81","-1","61"
"130","82","-1","57"
"130","83","-1","57"
"130","84","-1","56"
"130","85","-1","21"
"130","86","-1","61"
"130","87","-1","21"
"130","88","-1","3"
"130","89","-1","3"
"130","90","-1","15"
"130","91","-1","3"
"130","92","-1","57"
"130","93","-1","20"
"130","94","-1","15"
"130","95","-1","15"
"130","96","-1","15"
"130","97","-1","56"
"130","98","-1","3"
"130","99","-1","15"
"130","100","-1","28"
"130","101","-1","21"
"130","102","-1","15"
"130","103","-1","15"
"130","104","-1","21"
"130","105","-1","28"
"130","106","-1","56"
"130","107","-1","3"
"130","108","-1","15"
"130","109","-1","28"
"130","110","-1","56"
"130","111","-1","15"
"130","112","-1","15"
"130","113","-1","57"
"130","114","-1","15"
"130","115","-1","57"
"130","116","-1","21"
"130","117","-1","3"
"130","118","-1","15"
"130","119","-1","15"
"130","120","-1","56"
"130","121","-1","3"
"130","122","-1","15"
"130","123","-1","56"
"130","124","-1","28"
"130","125","-1","56"
"130","126","-1","57"
"130","127","-1","58"
"130","128","-1","15"
"130","129","-1","3"
"130","131","-1","20"
"130","132","-1","28"
"130","133","-1","15"
"130","134","-1","56"
"130","135","-1","57"
"130","136","-1","15"
"130","137","-1","56"
"130","138","-1","61"
"130","139","-1","56"
"130","140","-1","57"
"130","141","-1","56"
"130","142","-1","15"
"130","143","-1","57"
"130","144","-1","15"
"130","145","-1","61"
"130","146","-1","15"
"130","147","-1","15"
"130","148","-1","15"
"130","149","-1","15"
"130","150","-1","3"
"130","151","-1","20"
"130","152","-1","56"
"130","153","-1","3"
"130","154","-1","56"
"130","155","-1","15"
"130","156","-1","61"
"130","157","-1","21"
"130","158","-1","57"
"130","159","-1","58"
"130","160","-1","20"
"130","161","-1","56"
"130","162","-1","56"
"130","163","-1","58"
"130","164","-1","56"
"130","165","-1","57"
"130","166","-1","58"
"130","167","-1","56"
"130","168","-1","15"
"130","169","-1","15"
"130","170","-1","15"
"130","171","-1","56"
"130","172","-1","15"
"130","173","-1","56"
"130","174","-1","15"
"130","175","-1","3"
"130","176","-1","56"
"130","177","-1","61"
"130","178","-1","56"
"130","179","-1","58"
"130","180","-1","58"
"130","181","-1","15"
"130","182","1","15"
"130","183","-1","15"
"130","184","-1","3"
"130","185","-1","56"
"130","186","-1","56"
"130","187","-1","20"
"130","188","-1","58"
"130","189","-1","15"
"130","190","-1","15"
"130","191","-1","56"
"130","192","-1","57"
"130","193","-1","58"
"130","194","-1","56"
"130","195","0","15"
"130","196","-1","28"
"130","197","-1","15"
"130","198","-1","3"
"130","199","-1","56"
"130","200","-1","58"
"130","201","-1","15"
"130","202","-1","21"
"130","203","-1","21"
"130","204","-1","21"
"130","205","-1","21"
"130","207","-1","61"
"130","209","-1","21"
"131","2","-1","15"
"131","3","-1","15"
"131","4","-1","3"
"131","5","-1","3"
"131","6","-1","3"
"131","7","-1","15"
"131","8","-1","15"
"131","9","-1","15"
"131","10","-1","3"
"131","11","-1","15"
"131","12","-1","21"
"131","13","-1","3"
"131","14","-1","56"
"131","15","-1","15"
"131","16","-1","56"
"131","17","-1","15"
"131","18","-1","57"
"131","19","-1","15"
"131","20","-1","61"
"131","21","-1","3"
"131","22","-1","58"
"131","23","-1","56"
"131","24","-1","15"
"131","25","-1","21"
"131","26","-1","20"
"131","27","-1","61"
"131","28","-1","15"
"131","29","-1","15"
"131","30","-1","56"
"131","31","-1","15"
"131","32","-1","21"
"131","33","-1","21"
"131","34","-1","15"
"131","35","-1","3"
"131","36","-1","56"
"131","37","-1","20"
"131","38","-1","21"
"131","39","-1","61"
"131","40","-1","56"
"131","41","-1","15"
"131","42","-1","58"
"131","43","-1","56"
"131","44","-1","56"
"131","45","-1","56"
"131","46","-1","56"
"131","47","-1","56"
"131","48","-1","15"
"131","49","-1","56"
"131","50","-1","15"
"131","51","-1","58"
"131","52","-1","56"
"131","53","-1","15"
"131","54","-1","57"
"131","55","-1","15"
"131","56","-1","56"
"131","57","-1","20"
"131","58","-1","15"
"131","59","-1","56"
"131","60","-1","15"
"131","61","-1","15"
"131","62","-1","3"
"131","63","-1","15"
"131","64","-1","15"
"131","65","-1","56"
"131","66","-1","20"
"131","67","-1","56"
"131","68","-1","28"
"131","69","-1","56"
"131","70","-1","15"
"131","71","-1","3"
"131","72","-1","15"
"131","73","-1","56"
"131","74","-1","20"
"131","75","-1","58"
"131","76","-1","58"
"131","77","-1","56"
"131","78","-1","58"
"131","79","-1","28"
"131","80","-1","3"
"131","81","-1","61"
"131","82","-1","57"
"131","83","-1","57"
"131","84","-1","56"
"131","85","-1","21"
"131","86","-1","61"
"131","87","-1","21"
"131","88","-1","3"
"131","89","-1","3"
"131","90","-1","15"
"131","91","-1","3"
"131","92","-1","57"
"131","93","-1","20"
"131","94","-1","15"
"131","95","-1","15"
"131","96","-1","15"
"131","97","-1","56"
"131","98","-1","3"
"131","99","-1","15"
"131","100","-1","28"
"131","101","-1","21"
"131","102","-1","15"
"131","103","-1","15"
"131","104","-1","21"
"131","105","-1","28"
"131","106","-1","56"
"131","107","-1","3"
"131","108","-1","15"
"131","109","-1","28"
"131","110","-1","56"
"131","111","-1","15"
"131","112","-1","15"
"131","113","-1","57"
"131","114","-1","15"
"131","115","-1","57"
"131","116","-1","21"
"131","117","-1","3"
"131","118","-1","15"
"131","119","-1","15"
"131","120","-1","56"
"131","121","-1","3"
"131","122","-1","15"
"131","123","-1","56"
"131","124","-1","28"
"131","125","-1","56"
"131","126","-1","57"
"131","127","-1","58"
"131","128","-1","15"
"131","129","-1","3"
"131","130","-1","56"
"131","132","-1","28"
"131","133","-1","15"
"131","134","-1","56"
"131","135","-1","57"
"131","136","-1","15"
"131","137","-1","56"
"131","138","-1","61"
"131","139","-1","56"
"131","140","-1","57"
"131","141","-1","56"
"131","142","-1","15"
"131","143","-1","57"
"131","144","-1","15"
"131","145","-1","61"
"131","146","-1","15"
"131","147","-1","15"
"131","148","-1","15"
"131","149","-1","15"
"131","150","-1","3"
"131","151","-1","20"
"131","152","-1","56"
"131","153","-1","3"
"131","154","-1","56"
"131","155","-1","15"
"131","156","-1","61"
"131","157","-1","21"
"131","158","-1","57"
"131","159","-1","58"
"131","160","-1","20"
"131","161","-1","56"
"131","162","-1","56"
"131","163","-1","58"
"131","164","-1","56"
"131","165","-1","57"
"131","166","-1","58"
"131","167","-1","56"
"131","168","-1","15"
"131","169","-1","15"
"131","170","-1","15"
"131","171","-1","56"
"131","172","-1","15"
"131","173","-1","56"
"131","174","-1","15"
"131","175","-1","3"
"131","176","-1","56"
"131","177","-1","61"
"131","178","-1","56"
"131","179","-1","58"
"131","180","-1","58"
"131","181","-1","15"
"131","182","-1","15"
"131","183","-1","15"
"131","184","-1","3"
"131","185","-1","56"
"131","186","-1","56"
"131","187","-1","20"
"131","188","-1","58"
"131","189","-1","15"
"131","190","-1","15"
"131","191","-1","56"
"131","192","-1","57"
"131","193","-1","58"
"131","194","-1","56"
"131","195","-1","15"
"131","196","-1","28"
"131","197","-1","15"
"131","198","-1","3"
"131","199","-1","56"
"131","200","-1","58"
"131","201","-1","15"
"131","202","-1","21"
"131","203","-1","21"
"131","204","-1","21"
"131","205","-1","21"
"131","207","-1","61"
"131","209","-1","21"
"132","2","-1","21"
"132","3","-1","15"
"132","4","-1","3"
"132","5","-1","3"
"132","6","-1","3"
"132","7","-1","15"
"132","8","-1","15"
"132","9","-1","15"
"132","10","-1","3"
"132","11","-1","15"
"132","12","-1","21"
"132","13","-1","3"
"132","14","-1","56"
"132","15","-1","15"
"132","16","-1","56"
"132","17","-1","15"
"132","18","-1","57"
"132","19","-1","15"
"132","20","-1","61"
"132","21","-1","3"
"132","22","-1","58"
"132","23","-1","56"
"132","24","-1","15"
"132","25","-1","21"
"132","26","-1","20"
"132","27","-1","61"
"132","28","-1","15"
"132","29","-1","15"
"132","30","-1","56"
"132","31","-1","15"
"132","32","-1","21"
"132","33","-1","21"
"132","34","-1","15"
"132","35","-1","3"
"132","36","-1","56"
"132","37","-1","20"
"132","38","0","21"
"132","39","-1","61"
"132","40","-1","56"
"132","41","0","15"
"132","42","-1","58"
"132","43","-1","56"
"132","44","-1","56"
"132","45","-1","56"
"132","46","-1","56"
"132","47","-1","56"
"132","48","-1","15"
"132","49","-1","56"
"132","50","-1","15"
"132","51","-1","58"
"132","52","-1","56"
"132","53","-1","15"
"132","54","-1","57"
"132","55","-1","15"
"132","56","-1","56"
"132","57","-1","20"
"132","58","-1","15"
"132","59","-1","56"
"132","60","-1","15"
"132","61","-1","15"
"132","62","-1","3"
"132","63","-1","15"
"132","64","-1","15"
"132","65","-1","56"
"132","66","-1","20"
"132","67","-1","56"
"132","68","-1","28"
"132","69","-1","56"
"132","70","-1","15"
"132","71","-1","3"
"132","72","-1","15"
"132","73","-1","56"
"132","74","-1","20"
"132","75","-1","58"
"132","76","-1","58"
"132","77","-1","56"
"132","78","-1","58"
"132","79","-1","28"
"132","80","-1","3"
"132","81","-1","61"
"132","82","-1","57"
"132","83","-1","57"
"132","84","-1","56"
"132","85","-1","21"
"132","86","-1","61"
"132","87","-1","21"
"132","88","-1","3"
"132","89","-1","3"
"132","90","-1","15"
"132","91","-1","3"
"132","92","-1","57"
"132","93","-1","20"
"132","94","-1","15"
"132","95","-1","15"
"132","96","-1","15"
"132","97","-1","56"
"132","98","-1","3"
"132","99","-1","15"
"132","100","-1","28"
"132","101","-1","21"
"132","102","-1","15"
"132","103","-1","15"
"132","104","-1","21"
"132","105","-1","28"
"132","106","-1","56"
"132","107","-1","3"
"132","108","-1","15"
"132","109","-1","28"
"132","110","-1","56"
"132","111","-1","15"
"132","112","-1","15"
"132","113","-1","57"
"132","114","-1","15"
"132","115","-1","57"
"132","116","-1","21"
"132","117","-1","3"
"132","118","-1","15"
"132","119","-1","15"
"132","120","-1","56"
"132","121","-1","3"
"132","122","-1","15"
"132","123","-1","56"
"132","124","-1","28"
"132","125","-1","56"
"132","126","-1","57"
"132","127","-1","58"
"132","128","-1","15"
"132","129","-1","3"
"132","130","-1","56"
"132","131","-1","20"
"132","133","-1","15"
"132","134","-1","56"
"132","135","-1","57"
"132","136","-1","15"
"132","137","-1","56"
"132","138","-1","61"
"132","139","-1","56"
"132","140","0","15"
"132","141","-1","56"
"132","142","-1","15"
"132","143","-1","57"
"132","144","-1","15"
"132","145","-1","61"
"132","146","-1","15"
"132","147","-1","15"
"132","148","-1","15"
"132","149","-1","15"
"132","150","-1","3"
"132","151","-1","20"
"132","152","-1","56"
"132","153","-1","3"
"132","154","-1","56"
"132","155","-1","15"
"132","156","-1","61"
"132","157","-1","21"
"132","158","-1","57"
"132","159","-1","58"
"132","160","-1","20"
"132","161","-1","56"
"132","162","-1","56"
"132","163","-1","58"
"132","164","-1","56"
"132","165","-1","57"
"132","166","-1","58"
"132","167","-1","56"
"132","168","-1","15"
"132","169","-1","15"
"132","170","-1","15"
"132","171","-1","56"
"132","172","-1","15"
"132","173","-1","56"
"132","174","-1","15"
"132","175","-1","3"
"132","176","-1","56"
"132","177","-1","61"
"132","178","-1","56"
"132","179","-1","58"
"132","180","-1","58"
"132","181","-1","15"
"132","182","-1","15"
"132","183","-1","15"
"132","184","-1","3"
"132","185","-1","56"
"132","186","-1","56"
"132","187","-1","20"
"132","188","-1","58"
"132","189","-1","15"
"132","190","-1","15"
"132","191","-1","56"
"132","192","-1","57"
"132","193","-1","58"
"132","194","-1","56"
"132","195","-1","15"
"132","196","-1","28"
"132","197","-1","15"
"132","198","-1","3"
"132","199","-1","56"
"132","200","-1","58"
"132","201","-1","15"
"132","202","-1","21"
"132","203","-1","21"
"132","204","-1","21"
"132","205","-1","21"
"132","207","-1","61"
"132","209","-1","21"
"133","2","-1","21"
"133","3","-1","15"
"133","4","-1","3"
"133","5","-1","3"
"133","6","-1","3"
"133","7","-1","15"
"133","8","-1","15"
"133","9","-1","15"
"133","10","-1","3"
"133","11","-1","15"
"133","12","-1","21"
"133","13","-1","3"
"133","14","-1","56"
"133","15","-1","15"
"133","16","-1","56"
"133","17","-1","15"
"133","18","-1","57"
"133","19","-1","15"
"133","20","-1","61"
"133","21","-1","3"
"133","22","-1","58"
"133","23","-1","56"
"133","24","-1","15"
"133","25","-1","21"
"133","26","-1","20"
"133","27","-1","61"
"133","28","-1","15"
"133","29","-1","15"
"133","30","-1","56"
"133","31","-1","15"
"133","32","-1","21"
"133","33","-1","21"
"133","34","-1","15"
"133","35","-1","3"
"133","36","-1","56"
"133","37","-1","20"
"133","38","-1","21"
"133","39","-1","61"
"133","40","-1","56"
"133","41","-1","15"
"133","42","-1","58"
"133","43","-1","56"
"133","44","-1","56"
"133","45","-1","56"
"133","46","-1","56"
"133","47","-1","56"
"133","48","-1","15"
"133","49","-1","56"
"133","50","-1","15"
"133","51","-1","58"
"133","52","-1","56"
"133","53","-1","15"
"133","54","-1","57"
"133","55","-1","15"
"133","56","-1","56"
"133","57","-1","20"
"133","58","-1","15"
"133","59","-1","56"
"133","60","-1","15"
"133","61","-1","15"
"133","62","-1","3"
"133","63","-1","15"
"133","64","-1","15"
"133","65","-1","56"
"133","66","-1","20"
"133","67","-1","56"
"133","68","-1","28"
"133","69","-1","56"
"133","70","-1","15"
"133","71","-1","3"
"133","72","-1","15"
"133","73","-1","56"
"133","74","-1","20"
"133","75","-1","58"
"133","76","-1","58"
"133","77","-1","56"
"133","78","-1","58"
"133","79","-1","28"
"133","80","-1","3"
"133","81","-1","61"
"133","82","-1","57"
"133","83","-1","57"
"133","84","-1","56"
"133","85","-1","21"
"133","86","-1","61"
"133","87","-1","21"
"133","88","-1","3"
"133","89","-1","3"
"133","90","-1","15"
"133","91","-1","3"
"133","92","-1","57"
"133","93","-1","20"
"133","94","-1","15"
"133","95","-1","15"
"133","96","-1","15"
"133","97","-1","56"
"133","98","-1","3"
"133","99","-1","15"
"133","100","-1","28"
"133","101","-1","21"
"133","102","0","15"
"133","103","1","15"
"133","104","-1","21"
"133","105","-1","28"
"133","106","-1","56"
"133","107","-1","3"
"133","108","-1","15"
"133","109","-1","28"
"133","110","-1","56"
"133","111","-1","15"
"133","112","-1","15"
"133","113","-1","57"
"133","114","-1","15"
"133","115","-1","57"
"133","116","-1","21"
"133","117","-1","3"
"133","118","-1","15"
"133","119","-1","15"
"133","120","-1","56"
"133","121","-1","3"
"133","122","-1","15"
"133","123","-1","56"
"133","124","-1","28"
"133","125","-1","56"
"133","126","-1","57"
"133","127","-1","58"
"133","128","-1","15"
"133","129","-1","3"
"133","130","-1","56"
"133","131","-1","20"
"133","132","-1","28"
"133","134","-1","56"
"133","135","-1","57"
"133","136","-1","15"
"133","137","-1","56"
"133","138","-1","61"
"133","139","-1","56"
"133","140","-1","57"
"133","141","-1","56"
"133","142","-1","15"
"133","143","-1","57"
"133","144","-1","15"
"133","145","-1","61"
"133","146","-1","15"
"133","147","-1","15"
"133","148","-1","15"
"133","149","-1","15"
"133","150","-1","3"
"133","151","-1","20"
"133","152","-1","56"
"133","153","-1","3"
"133","154","-1","56"
"133","155","-1","15"
"133","156","-1","61"
"133","157","-1","21"
"133","158","-1","57"
"133","159","-1","58"
"133","160","-1","20"
"133","161","-1","56"
"133","162","-1","56"
"133","163","-1","58"
"133","164","-1","56"
"133","165","-1","57"
"133","166","-1","58"
"133","167","-1","56"
"133","168","-1","15"
"133","169","-1","15"
"133","170","-1","15"
"133","171","-1","56"
"133","172","-1","15"
"133","173","-1","56"
"133","174","-1","15"
"133","175","-1","3"
"133","176","-1","56"
"133","177","-1","61"
"133","178","-1","56"
"133","179","-1","58"
"133","180","-1","58"
"133","181","-1","15"
"133","182","-1","15"
"133","183","-1","15"
"133","184","-1","3"
"133","185","-1","56"
"133","186","-1","56"
"133","187","-1","20"
"133","188","-1","58"
"133","189","-1","15"
"133","190","-1","15"
"133","191","-1","56"
"133","192","-1","57"
"133","193","-1","58"
"133","194","-1","56"
"133","195","-1","15"
"133","196","-1","28"
"133","197","-1","15"
"133","198","-1","3"
"133","199","-1","56"
"133","200","-1","58"
"133","201","-1","15"
"133","202","-1","21"
"133","203","-1","21"
"133","204","-1","21"
"133","205","-1","21"
"133","207","-1","61"
"133","209","-1","21"
"134","2","-1","21"
"134","3","-1","15"
"134","4","-1","3"
"134","5","-1","3"
"134","6","-1","3"
"134","7","-1","15"
"134","8","-1","15"
"134","9","-1","15"
"134","10","-1","3"
"134","11","-1","15"
"134","12","-1","21"
"134","13","-1","3"
"134","14","-1","56"
"134","15","-1","15"
"134","16","-1","56"
"134","17","-1","15"
"134","18","-1","57"
"134","19","-1","15"
"134","20","-1","61"
"134","21","-1","3"
"134","22","-1","58"
"134","23","-1","56"
"134","24","-1","15"
"134","25","-1","21"
"134","26","-1","20"
"134","27","-1","61"
"134","28","-1","15"
"134","29","-1","15"
"134","30","-1","56"
"134","31","-1","15"
"134","32","-1","21"
"134","33","-1","21"
"134","34","-1","15"
"134","35","-1","3"
"134","36","-1","56"
"134","37","-1","20"
"134","38","-1","21"
"134","39","-1","61"
"134","40","-1","56"
"134","41","-1","15"
"134","42","-1","58"
"134","43","-1","56"
"134","44","-1","56"
"134","45","-1","56"
"134","46","-1","56"
"134","47","-1","56"
"134","48","-1","15"
"134","49","-1","56"
"134","50","-1","15"
"134","51","-1","58"
"134","52","-1","56"
"134","53","-1","15"
"134","54","-1","57"
"134","55","-1","15"
"134","56","-1","56"
"134","57","-1","20"
"134","58","-1","15"
"134","59","-1","56"
"134","60","-1","15"
"134","61","-1","15"
"134","62","-1","3"
"134","63","-1","15"
"134","64","-1","15"
"134","65","-1","56"
"134","66","-1","20"
"134","67","-1","56"
"134","68","-1","28"
"134","69","-1","56"
"134","70","0","15"
"134","71","-1","3"
"134","72","-1","15"
"134","73","-1","56"
"134","74","-1","20"
"134","75","-1","58"
"134","76","-1","58"
"134","77","-1","56"
"134","78","-1","58"
"134","79","-1","28"
"134","80","-1","3"
"134","81","-1","61"
"134","82","-1","57"
"134","83","-1","57"
"134","84","-1","56"
"134","85","-1","21"
"134","86","-1","61"
